Title,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation
beau cocon  près de la mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",68 € ,,583 €,,3 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/652816710899662135?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262491_y2NbD%2B9Kqfql7Mg1&previous_page_section_name=1000&federated_search_id=82ac100f-30ba-4f74-a517-9c88fa747b0e,46.0766,-1.088,0,01/06/2024 - 30/09/2024
Magnifique appartement vue îles et océan-seaside-,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",275 € ,,2 378 €,,6 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Vue sur la baie', ""Vue sur l'océan"", 'Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Privé (disponible à certaines périodes, ouverture 24h/24)', 'Télévision', 'Ascenseur']",https://www.airbnb.fr/rooms/978163232375229813?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262491_IfTN1KeJKYAKfGKE&previous_page_section_name=1000&federated_search_id=82ac100f-30ba-4f74-a517-9c88fa747b0e,46.0567,-1.0888,8,01/06/2024 - 30/09/2024
C'est une maison bleue,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",66 € ,,565 €,,2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Lave-linge']",https://www.airbnb.fr/rooms/814450798884949593?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262491_hZsZdxRMJpIyRQ7M&previous_page_section_name=1000&federated_search_id=82ac100f-30ba-4f74-a517-9c88fa747b0e,46.07963,-1.08055,0,01/06/2024 - 30/09/2024
Jolie maison à 60m de la mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",120 € ,,1 085 €,"4,93 ·",4 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Vue sur la baie', 'Vue sur la mer', 'Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV avec abonnement standard au câble, Netflix', 'Lave-linge (Gratuit) dans le logement', 'Sèche-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/48607668?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262491_d7S7aC4KS0UTqssL&previous_page_section_name=1000&federated_search_id=82ac100f-30ba-4f74-a517-9c88fa747b0e,46.0541,-1.0878,0,01/06/2024 - 30/09/2024
Petit pied à terre à Châtelaillon - Plage à 100m,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",110 € ,,974 €,"4,94 ·",2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Télévision', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale', 'Sèche-cheveux', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/50671324?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262799_6gFfwFET%2BSPclgKK&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.07267,-1.09026,0,01/06/2024 - 30/09/2024
Chez Sophie,"Angoulins, Nouvelle-Aquitaine, France",110 € ,,933 €,"4,92 ·",2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit dans la rue', 'Piscine Privé', 'Télévision', 'Arrière-cour', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/773788330124673325?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_QVK%2BlkF%2FiQNu6CRx&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.1078,-1.105,13,01/06/2024 - 30/09/2024
Appartement lumineux à 5 min de la plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",120 € ,,994 €,"4,87 ·",4 voyageurs , 2 chambres , 2 lits , 1 salle de bain et 1 toilette,"['Accès à la plage', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Ascenseur', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)']",https://www.airbnb.fr/rooms/35381194?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_qZq%2B7mzqeygI8zR%2B&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.0767,-1.0882,0,01/06/2024 - 30/09/2024
Jolie maison dans résidence privée sécurisée,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",140 € ,,1 179 €,,4 voyageurs , 2 chambres , 2 lits , 2 salles de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi rapide (298\xa0Mbit/s)', 'Parking gratuit dans la rue', ""Piscine Partagé extérieure (disponible à certaines périodes, heures d'ouverture spécifiques)"", 'TV 41"" avec lecteur DVD', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Patio ou balcon\xa0: privé(e)']",https://www.airbnb.fr/rooms/624829735068651679?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_NXjT%2FlqtWBfnGMxA&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.08163,-1.08409,65,01/06/2024 - 30/09/2024
"Appartement proche Casino, résidence avec piscine","Châtelaillon-Plage, Nouvelle-Aquitaine, France",90 € ,,805 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"[""Vue sur l'océan"", 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', ""Piscine Partagé extérieure (disponible à certaines périodes, heures d'ouverture spécifiques)"", 'Animaux acceptés', 'Télévision', 'Ascenseur']",https://www.airbnb.fr/rooms/654179714732309821?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_KeFBUVdtV0mdRUnV&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.07777,-1.09266,1,01/06/2024 - 30/09/2024
Location à 50m de la plage 6pers,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",110 € ,,933 €,,5 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge']",https://www.airbnb.fr/rooms/940466632500709313?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_POVcjTeCAhEHYsHU&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.0633840917559,-1.0915333711282769,0,01/06/2024 - 30/09/2024
Location meublée au calme avec piscine chauffée,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",84 € ,,716 €,"4,85 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine extérieure Privé', 'Télévision', 'Patio ou balcon', 'Arrière-cour', 'Lit parapluie']",https://www.airbnb.fr/rooms/50634844?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_Bulx9nDqfMNVs8IA&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.07953,-1.07977,36,01/06/2024 - 30/09/2024
La cabane rose,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",86 € ,,791 €,,4 voyageurs , 1 chambre , 3 lits , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Lit parapluie\xa0: disponible sur demande', 'Livres et jouets pour enfants de Entre 2 et 5\xa0ans et Entre 5 et 10\xa0ans', 'Chaise haute pliable ou transformable\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/851196702598128331?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_uATe3dzFoBu1RR3L&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.0715,-1.0874,0,01/06/2024 - 30/09/2024
Appartement en bord de mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",135 € ,,1 185 €,,6 voyageurs , 2 chambres , 4 lits , 1 salle de bain et 1 toilette,"['Vue sur la baie', 'Vue sur la mer', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/825961536826455557?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_%2FwkYYxZdlpp%2Fqv5w&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.0536,-1.0852,0,01/06/2024 - 30/09/2024
Proche plage-terrasse-Chatelaillon,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",45 € ,,385 €,"4,09 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Vue sur la cour', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 1\xa0place', 'Animaux acceptés', 'TV HD 80""', 'Patio ou balcon\xa0: privé(e)', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/46542904?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_%2BPUgRCE0VPURGMhM&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.08133,-1.08152,28,01/06/2024 - 30/09/2024
Appt avec terrasse et jardin à 150 m de la mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",120 € ,,1 062 €,"4,86 ·",4 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Télévision', 'Lave-linge', 'Arrière-cour privée – Clôture intégrale', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/910735768576228139?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_e9kejInmO9oIFGX7&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.07419,-1.09095,0,01/06/2024 - 30/09/2024
Studio à 80 m de la plage,"Châtelaillon-Plage, Poitou-Charentes, France",50 € ,,440 €,"4,40 ·",2 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Arrière-cour privée – Clôture intégrale', 'Dépôt de bagages autorisé', 'Livres et jouets pour enfants', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/7044736?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_dXgPgRNS1T03rB9H&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.08094,-1.09463,4,01/06/2024 - 30/09/2024
Studio-terrasse 3* bord de mer Châtelaillon plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",90 € ,,807 €,,3 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Vue sur la baie', 'Vue sur le jardin', 'Accès plage ou bord de mer', 'Cuisine', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale']",https://www.airbnb.fr/rooms/33848109?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_9GDVpkeYeD3ijI5R&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.05474,-1.08834,0,01/06/2024 - 30/09/2024
Appartement L’Océan Résidence un coin de Bonheur,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",200 €,160 € ,1 343 €,"4,93 ·",6 voyageurs , 2 chambres , 4 lits , 1 salle de bain,"[""Vue sur l'océan"", 'Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 1\xa0place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale']",https://www.airbnb.fr/rooms/52817329?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_CbGnRaaSMzEUa7AK&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.0582,-1.0869,0,01/06/2024 - 30/09/2024
Maison à 800 m de la plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",120 € ,,1 015 €,"4,25 ·",6 voyageurs , 3 chambres , 3 lits , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Télévision', 'Lave-linge', 'Sèche-linge (Gratuit) dans le logement', 'Arrière-cour']",https://www.airbnb.fr/rooms/872458735320422469?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_jST6fxl957LBhOdj&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.0669,-1.0871,0,01/06/2024 - 30/09/2024
Studio en bord de mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",58 € ,,532 €,"4,95 ·",3 voyageurs , Studio , 2 lits , 1 salle de bain,"['Vue sur la cour', 'Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Lit pour bébé\xa0: disponible sur demande', 'Lit parapluie\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/43697319?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_nA9LcxwOTwDLKcDY&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.0536,-1.085,57,01/06/2024 - 30/09/2024
Appartement face à la mer 2,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",101 € ,,895 €,,6 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Cuisine', 'Espace de travail dédié', 'Parking gratuit sur place', 'Animaux acceptés']",https://www.airbnb.fr/rooms/826791041994540184?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_XeeQ9keO%2Baz%2FwIi3&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.05209,-1.08291,0,01/06/2024 - 30/09/2024
Appartement de vacance proche de la plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",96 € ,,877 €,,4 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Cuisine', 'Espace de travail dédié', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Patio ou balcon', 'Dépôt de bagages autorisé', 'Caméras de surveillance extérieure et/ou dans les espaces communs']",https://www.airbnb.fr/rooms/43952058?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696262800_pYqrVO%2FRPN9mpnkG&previous_page_section_name=1000&federated_search_id=18c08ffe-ee01-4422-8227-7b404f922677,46.07853,-1.08412,0,01/06/2024 - 30/09/2024
Appartement  piscine/100m de la mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",85 €,77 € ,713 €,,7 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Partagé', 'Animaux acceptés', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/33114191?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263111_N3KWwKprc%2BNbrQFE&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.07711,-1.09266,0,01/06/2024 - 30/09/2024
MAISON AVEC JARDIN AU CALME,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",55 € ,,495 €,,5 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Accès à la plage', 'Réfrigérateur']",https://www.airbnb.fr/rooms/630810111930423355?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_VPxUTzF5EGiHKhtD&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.05662,-1.07996,0,01/06/2024 - 30/09/2024
APPT AVEC TERRASSE PROCHE MER CHATELAILLON PLAGE,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",85 € ,,746 €,"4,67 ·",4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Animaux acceptés', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/26100987?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_blshrwJGH4yDyHhr&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.06549,-1.08995,0,01/06/2024 - 30/09/2024
C'est une maison bleue,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",60 € ,,514 €,,1 lit , Salle de bain partagée,,,"['Serrure ou verrou sur la porte de la chambre', 'Accès plage\xa0: Public ou partagé', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Arrière-cour privée – Clôture intégrale', 'Cheminée ou poêle (intérieur)\xa0: à bois', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/814400643258074109?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1576333175&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_y2ZdSIVsCB90ZAAg&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.07969,-1.08103,0,01/06/2024 - 30/09/2024
"Charmante maison plein pieds, 250 m Mer","Châtelaillon-Plage, Nouvelle-Aquitaine, France",106 € ,,901 €,,6 voyageurs , 2 chambres , 4 lits , 1 salle de bain,"['Cuisine', 'Télévision', 'Lave-linge']",https://www.airbnb.fr/rooms/661401611835294479?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_XHXTqfHqryS%2FVG%2B0&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.0651,-1.0896,0,01/06/2024 - 30/09/2024
Maison récente avec jardin proche plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",131 €,118 € ,1 107 €,,6 voyageurs , 3 chambres , 3 lits , 2 salles de bain et 1 toilette,"['Accès à la plage', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Sèche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/933099033129346684?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_klswjlXeQDfsLKV4&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.07295375964153,-1.086519603935336,0,01/06/2024 - 30/09/2024
Villa au calme avec piscine,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",246 € ,,2 164 €,"5,0 ·",6 voyageurs , 3 chambres , 5 lits , 3 salles de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Privé', 'TV HD 60""', 'Lave-linge (Gratuit) dans le logement', 'Sèche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/53750592?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_w%2FihGaqKsYjp3KjE&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.06965,-1.08185,13,01/06/2024 - 30/09/2024
"Appartement tout confort, idéalement situé.","Châtelaillon-Plage, Nouvelle-Aquitaine, France",90 €,81 € ,729 €,,4 voyageurs , 1 chambre , 3 lits , 1 salle de bain,"['Vue panoramique sur la ville', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Ascenseur', 'Lave-linge (Gratuit) dans le logement', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/622254460814670001?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_DM3IGRN5gxj4sTPA&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.07707,-1.08742,0,01/06/2024 - 30/09/2024
Maison à la campagne proche de Châtelaillon-plage,"Thairé, Nouvelle-Aquitaine, France",88 € ,,757 €,"4,94 ·",4 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 2\xa0places', 'Télévision', 'Lave-linge', 'Baignoire', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale']",https://www.airbnb.fr/rooms/25183965?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696263112_smYksSpTPUowT7X4&previous_page_section_name=1000&federated_search_id=7c458024-4041-4562-a38c-081b3ad38573,46.084,-1.0195,0,01/06/2024 - 30/09/2024
