Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
Le Petit Cabourg,Logement entier : appartement . Chez Laurine4 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",93 EUR ,,794 EUR,"4,80 *",4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Vue sur la mer', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Allee de stationnement gratuite sur place\xa0: 1\xa0place', ""Piscine Partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'Television', 'Ascenseur', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/908410976903030979?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864565_GPL7edp50xwt1jCe&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.0767,-1.0932,30,01/06/2024 - 30/09/2024,Chatelaillon-Plage,908410976903030979,93,appartement,"""vue sur l'ocean"", 'vue sur la mer', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'allee de stationnement gratuite sur place\xa0: 1\xa0place', ""piscine partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'television', 'ascenseur', 'patio ou balcon\xa0: prive(e)'"
20metres Plage - Maison -Jacuzzi - Wifi - Terrasse,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",130 EUR ,,1 076 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Vitesse du reseau wifi\xa0: 14\xa0Mbps', 'Espace de travail dedie', 'Stationnement gratuit sur place\xa0: 1\xa0place', 'Jacuzzi prive\xa0: disponible a certaines periodes, ouverture 24h/24', 'Animaux acceptes', 'TV HD 42""', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/36910224?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_3aU93uIbKr4XisOS&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.08084,-1.0945,15,01/06/2024 - 30/09/2024,Chatelaillon-Plage,36910224,130,maison,"'vue sur le jardin', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'vitesse du reseau wifi\xa0: 14\xa0mbps', 'espace de travail dedie', 'stationnement gratuit sur place\xa0: 1\xa0place', 'jacuzzi prive\xa0: disponible a certaines periodes, ouverture 24h/24', 'animaux acceptes', 'tv hd 42""', 'lave-linge (gratuit) dans le logement'"
Appartement en bord de mer,Logement entier : appartement en residence . Chez Valentin4 voyageurs *  * Studio *  * 3 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",60 EUR ,,498 EUR,"4,87 *",4 voyageurs ,1 chambre, 3 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Parking gratuit dans la rue', 'Piscine', 'Television', 'Lave-linge\xa0: dans le logement', 'Baignoire', 'Patio ou balcon\xa0: prive(e)', 'Lit pour bebe']",https://www.airbnb.fr/rooms/35874743?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864564_ZEF2yCXqnG7AEFbc&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.07664,-1.09141,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,35874743,60,appartement,"'acces plage ou bord de mer', 'cuisine', 'parking gratuit dans la rue', 'piscine', 'television', 'lave-linge\xa0: dans le logement', 'baignoire', 'patio ou balcon\xa0: prive(e)', 'lit pour bebe'"
Appartement face mer,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",75 EUR ,,678 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Television']",https://www.airbnb.fr/rooms/35246670?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_l6UWV0%2BUy9hjGQPZ&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.08299,-1.09519,30,01/06/2024 - 30/09/2024,Chatelaillon-Plage,35246670,75,appartement,"'cuisine', 'wifi', 'television'"
"A 30 m de la plage, agreable studio 2 personnes",,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",50 EUR ,,416 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,['Television'],https://www.airbnb.fr/rooms/36730962?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_4DuaeY2At5zealBz&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.07577,-1.09339,33,01/06/2024 - 30/09/2024,Chatelaillon-Plage,36730962,50,appartement,'television'
Maison de Victoire,Logement entier : logement . Chez Geraldine2 voyageurs *  * Studio *  * 1 lit *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",79 EUR ,,677 EUR,"4,64 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Television', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/25928835?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_cQhmBtayXIhJZ2xS&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.07119,-1.09107,35,01/06/2024 - 30/09/2024,Chatelaillon-Plage,25928835,79,maison,"'cuisine', 'wifi', 'television', 'four a micro-ondes'"
Chez Sophie,,"Angoulins, Nouvelle-Aquitaine, France",110 EUR ,,933 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit dans la rue', 'Piscine Prive', 'Television', 'Arriere-cour', 'Seche-cheveux']",https://www.airbnb.fr/rooms/773788330124673325?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864564_6qjjvL5LzAx6pfDa&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.1078,-1.105,13,01/06/2024 - 30/09/2024,Angoulins,773788330124673325,110,Non identifie,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit dans la rue', 'piscine prive', 'television', 'arriere-cour', 'seche-cheveux'"
1 Appartement T2 rez de jardin a 150 m de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",95 EUR ,,790 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain et 1 toilette,"['Acces a la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/18163117?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_YL%2FUMjowVW%2FqGEQZ&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.06471,-1.08931,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,18163117,95,appartement,"'acces a la plage', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale', 'depot de bagages autorise'"
"Appart  ""Madame"" - 2 pers.",,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",90 EUR ,,793 EUR,,2 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine', 'Television', 'Lave-linge', 'Patio ou balcon', 'Arriere-cour']",https://www.airbnb.fr/rooms/39106452?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864564_grK8lYU64eIRpftL&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.07374,-1.0883,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,39106452,90,appartement,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine', 'television', 'lave-linge', 'patio ou balcon', 'arriere-cour'"
Charmante petite Maison CHATELNANON 250m de la mer,Logement entier : logement . Chez Michael4 voyageurs *  * 1 chambre *  * 4 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",90 EUR ,,828 EUR,"4,83 *",4 voyageurs ,1 chambre, 4 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Parking gratuit dans la rue', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Chaise haute au sol\xa0: toujours dans le logement', 'Baignoire pour bebes', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/645286608803419003?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_M5oz5w%2B4fvii%2BGfF&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.0776,-1.0917,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,645286608803419003,90,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'parking gratuit dans la rue', 'tv hd', 'lave-linge (gratuit) dans le logement', 'chaise haute au sol\xa0: toujours dans le logement', 'baignoire pour bebes', 'refrigerateur', 'four a micro-ondes'"
Face a l'ocean a Chatelaillon Plage,Logement entier : appartement . Chez Marc4 voyageurs *  * 1 chambre *  * 1 lit *  * 1 salle de bain,"Chatelaillon-Plage, Poitou-Charentes, France",82 EUR ,,678 EUR,"4,69 *",4 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/9022854?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_vwEwY%2BlLyLYFa1xp&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.08235,-1.09473,47,01/06/2024 - 30/09/2024,Chatelaillon-Plage,9022854,82,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon', 'seche-cheveux', 'refrigerateur'"
Studio/maisonnette a louer Chatelaillon-plage,,"Chatelaillon-Plage, Aquitaine Limousin Poitou-Charentes, France",65 EUR ,,557 EUR,,2 voyageurs ,1 chambre, 1 salle de bain,,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Lave-linge', 'Arriere-cour', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/14271884?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864564_TU6VvxrfWpH3nNNo&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.06571,-1.091,37,01/06/2024 - 30/09/2024,Chatelaillon-Plage,14271884,65,maison,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'animaux acceptes', 'television', 'lave-linge', 'arriere-cour', 'refrigerateur', 'four a micro-ondes'"
Appartement a 50m de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",56 EUR,50 EUR ,463 EUR,,5 voyageurs ,1 chambre, 3 lits , 1 salle de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Climatiseur portable', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/647617913322247044?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_jw1yzYXmrqCDbB0j&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.075,-1.0916,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,647617913322247044,56,appartement,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'lave-linge (gratuit) dans le logement', 'climatiseur portable', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
Appartement T2 vue et acces Mer,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",60 EUR ,,514 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces a la plage', 'Cuisine', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/933863464553414788?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_DpfzxM33ul1OJvnN&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.062080119070224,-1.091572468414301,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,933863464553414788,60,appartement,"""vue sur l'ocean"", 'acces a la plage', 'cuisine', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)', 'seche-cheveux', 'refrigerateur'"
Studio balcon face mer  (#14),Logement entier : appartement en residence . Chez Helene2 voyageurs *  * Studio *  * 1 lit *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",91 EUR ,,781 EUR,"4,89 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine', 'Animaux acceptes', 'Television', 'Depot de bagages autorise', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/17680250?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_8%2FfFYPEOokySVdwY&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.07574,-1.09477,36,01/06/2024 - 30/09/2024,Chatelaillon-Plage,17680250,91,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'piscine', 'animaux acceptes', 'television', 'depot de bagages autorise', 'seche-cheveux', 'refrigerateur'"
Studio balcon face N.13,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",91 EUR ,,781 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Partage', 'Animaux acceptes', 'Television', 'Patio ou balcon', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/17692175?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_ufsex9tS58jMPDFY&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.0771,-1.09348,25,01/06/2024 - 30/09/2024,Chatelaillon-Plage,17692175,91,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'piscine partage', 'animaux acceptes', 'television', 'patio ou balcon', 'seche-cheveux', 'refrigerateur'"
les pieds dans l'eau,Logement entier : appartement . Chez Louis4 voyageurs *  * Studio *  * 3 lits *  * 1 salle de bain,"Chatelaillon-Plage, Aquitaine Limousin Poitou-Charentes, France",69 EUR ,,594 EUR,"4,71 *",4 voyageurs ,1 chambre, 3 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon', 'Arriere-cour privee', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/11082330?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_s7Ur%2B%2FWlfXOLeVii&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.05331,-1.08855,43,01/06/2024 - 30/09/2024,Chatelaillon-Plage,11082330,69,appartement,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon', 'arriere-cour privee', 'depot de bagages autorise'"
Appartement mezzanine.4 pers,Logement entier : appartement . Chez Delphine4 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",63 EUR ,,540 EUR,"5,0 *",4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Garage residentiel gratuit sur place', 'Television', 'Patio ou balcon\xa0: prive(e)', 'Four a micro-ondes', 'Sejours longue duree autorises']",https://www.airbnb.fr/rooms/884850119031277924?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_DJ19D5%2BAWLUDt%2Bi%2F&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.0756,-1.09268,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,884850119031277924,63,appartement,"'acces a la plage', 'cuisine', 'garage residentiel gratuit sur place', 'television', 'patio ou balcon\xa0: prive(e)', 'four a micro-ondes', 'sejours longue duree autorises'"
Petite maison de charme proche de la plage,Logement entier : logement . Chez Stephanie3 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",80 EUR ,,727 EUR,"4,60 *",3 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Vue sur la cour', 'Acces plage ou bord de mer', 'Cuisine', 'Television', 'Climatisation centrale', 'Climatisation\xa0: systeme split sans evacuation', 'Lit parapluie', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/31708654?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_5Y9DHJrJ2Hg3WwjM&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.06963,-1.0872,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,31708654,80,maison,"'vue sur la cour', 'acces plage ou bord de mer', 'cuisine', 'television', 'climatisation centrale', 'climatisation\xa0: systeme split sans evacuation', 'lit parapluie', 'seche-cheveux', 'refrigerateur'"
"Appartement proche Casino, residence avec piscine",,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",90 EUR ,,805 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', ""Piscine Partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'Animaux acceptes', 'Television', 'Ascenseur']",https://www.airbnb.fr/rooms/654179714732309821?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864565_AHeqyQgkr4kxjRd4&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.07777,-1.09266,1,01/06/2024 - 30/09/2024,Chatelaillon-Plage,654179714732309821,90,appartement,"""vue sur l'ocean"", 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit sur place', ""piscine partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'animaux acceptes', 'television', 'ascenseur'"
 Studio principaute du Casino ,Logement entier : appartement . Chez Jimmy2 voyageurs *  * Studio *  * 1 lit *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",65 EUR,59 EUR ,536 EUR,"4,67 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Parking gratuit sur place', 'Piscine Partage', 'Animaux acceptes', 'Television', 'Patio ou balcon', 'Refrigerateur']",https://www.airbnb.fr/rooms/580824837347842777?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863956_AOIn6FCgLwxKX7y%2F&previous_page_section_name=1000&federated_search_id=95a87b64-f401-47b7-8adc-5cdc8e889fc7,46.07567,-1.09386,30,01/06/2024 - 30/09/2024,Chatelaillon-Plage,580824837347842777,65,appartement,"'acces a la plage', 'cuisine', 'parking gratuit sur place', 'piscine partage', 'animaux acceptes', 'television', 'patio ou balcon', 'refrigerateur'"
beau cocon  pres de la mer,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",68 EUR ,,583 EUR,,3 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Seche-cheveux']",https://www.airbnb.fr/rooms/652816710899662135?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864961_9IQRp7%2FUmCQ0RrrU&previous_page_section_name=1000&federated_search_id=57875402-eaa5-4a07-b540-a6aea11819d5,46.0766,-1.088,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,652816710899662135,68,Non identifie,"'cuisine', 'wifi', 'parking gratuit sur place', 'tv hd', 'lave-linge (gratuit) dans le logement', 'seche-cheveux'"
Maison de Thimotee,Logement entier : logement . Chez Geraldine2 voyageurs *  * Studio *  * 1 lit *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",55 EUR ,,471 EUR,"4,64 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Television', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/25930255?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863956_AqjskUfoWwJ67wOb&previous_page_section_name=1000&federated_search_id=95a87b64-f401-47b7-8adc-5cdc8e889fc7,46.06944,-1.09175,34,01/06/2024 - 30/09/2024,Chatelaillon-Plage,25930255,55,maison,"'cuisine', 'wifi', 'television', 'four a micro-ondes'"
Charmant studio a 2mn a pied de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",58 EUR ,,499 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Animaux acceptes', 'TV avec abonnement standard au cable', 'Depot de bagages autorise', 'Lit parapluie', 'Livres et jouets pour enfants']",https://www.airbnb.fr/rooms/26102364?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_sRulflVIOMytL2og&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.0726,-1.0911,8,01/06/2024 - 30/09/2024,Chatelaillon-Plage,26102364,58,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'animaux acceptes', 'tv avec abonnement standard au cable', 'depot de bagages autorise', 'lit parapluie', 'livres et jouets pour enfants'"
